threshold_db,ratio,knee_db,attack_ms,release_ms,basic_mean_margin_gain_db,basic_stoi_gain,basic_masked_reduction_pp,advanced_mean_margin_gain_db,advanced_stoi_gain,advanced_masked_reduction_pp
-43.01012308078701,4.825390665242152,17.827872998442537,5.216579331521824,216.88425215605383,6.158343728016889,0.1667577903438734,18.774744172742388,5.883582738203146,0.1009162800848522,11.782071081498408
-29.739522775374876,2.90060625066164,4.902689133467062,36.15444863997797,358.5770668719937,0.2684892372697103,0.0075165713857577865,0.6919291422547786,0.2875472695014718,0.007311132667341291,0.4832901504150726
-46.87147034035537,8.822449951895738,3.5309447423612808,11.953693618994587,39.43005208891228,5.044699682747096,0.15175640032204318,13.970043099881408,4.803754639913004,0.11062574638805661,9.113314039350108
-55.990880526299215,5.655720586207308,23.489367717069996,8.02892145144727,311.5993505666723,6.68083680528709,0.1736397492285071,20.65634434873843,6.349959449492204,0.09446438785193828,12.881493587762542
-23.676793701671713,6.879730585417923,6.254064948290447,29.524741301104243,348.48428542223945,0.008948158149665986,0.0003449723854312414,0.026191707019535215,0.03522673088619044,0.00224382220384417,0.02088777670513764
-19.003496514595646,7.880657429366405,20.61897419242213,25.348796297773806,128.80882795535734,0.00818089342387296,0.0002741319003139453,0.01806991789506185,0.03393262156020427,0.0021692390637437775,0.01154144344729957
-39.62560021096257,3.035523345486184,4.643603828093687,20.236949488085827,236.83137583430386,4.153905706253854,0.1160350505981203,12.20037507896248,3.979983019672531,0.07656931169474962,8.186748930720782
-32.4391559416308,2.6679133440929697,18.49166163541155,1.7576288379301337,296.1094136404129,4.273438868627423,0.1150193273271109,12.470489557819668,4.082570514230516,0.07870183277442389,8.424525659898734
-49.44720761185276,6.288444706670168,5.423872751038921,31.073880691445602,104.87482550939647,5.746829957284708,0.16078382248904,17.212715687638912,5.4974434281949565,0.10041667930342929,10.942534431311337
-43.87600206029731,6.534128675564871,15.701602510113482,41.49115440610453,345.73788112456924,5.759448854914085,0.15345632088486377,17.485492293974026,5.487069868135883,0.08953547239760246,11.057331970803723
-58.48792289007909,8.638748414142329,5.862276298798974,15.04844616053981,67.84074312243986,6.530529384693102,0.17126161486628172,19.880743808129914,6.229684060856287,0.09640682808937906,12.38746349446589
-35.455812386058454,6.181984318158482,6.927004225942611,44.9629989418349,247.1295714411266,1.494522872857102,0.04117563231775595,4.274880431513353,1.436870258776466,0.028831142803560972,3.1039788458426756
-38.721458487903995,1.5899136449556674,14.12868666888903,26.710301119732296,167.17614076799552,1.7972949547089296,0.052353270430156196,5.457252710950051,1.7563365516256102,0.03831433692240732,3.8232629295438727
-46.18500669655272,3.6149347826732794,21.934103952929945,11.74979852212342,221.88094784183403,6.282644853634257,0.16756103563633956,19.264312308408222,6.003061550665501,0.09816301464472443,12.083135698898964
-50.9402511251684,1.7705501305668119,21.190366524831276,2.730739303851966,65.1568991631631,6.00143684173567,0.1686227784874919,17.882946260993386,5.727457070273046,0.10955357374739999,11.245040624032484
-35.87636246929847,9.270089061179664,7.362280072931091,42.594108490705544,249.64237361079125,1.8678467427226408,0.051730524574908066,5.4100462527829976,1.7760580428381534,0.035356737078906464,3.9174746496143626
-53.838023373875004,7.720914233555188,11.129270215360304,21.41636653849045,308.62738824418267,6.602553651900076,0.17263816586564734,20.281155843283756,6.289229840297912,0.09406800500431278,12.664332014691233
-18.07564020305154,9.707198910398604,14.658298929479333,19.46195365654707,388.5920597092144,0.005628578568666498,0.00021594357964721533,0.005878629784717759,0.032076918205854454,0.002134781926030782,0.008063277519539724
-28.20794216627906,9.371625536236785,18.985844987724466,36.88659919842545,230.50850812247612,0.5256482683912722,0.015409138127101929,1.7115438933744684,0.545685983896993,0.01273721762415786,1.2282040261147955
